alias,categories,coordinates,display_phone,hours,yelp_id,image_url,is_claimed,is_closed,display_address,address1,address2,address3,city,state,zip_code,country,business_name,phone,price,rating,review_count,transactions,yelp_url
ryuu-asian-bbq-and-sushi-chicago,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 41.9313684850931, 'longitude': -87.7113179862499}",(773) 661-1919,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",pglLq_8c2grcKez_wX8WPw,https://s3-media1.fl.yelpcdn.com/bphoto/DKxsztJssrLyrU0e0QfK5w/o.jpg,True,False,"['2766 N Milwaukee Ave', 'Chicago, IL 60647']",2766 N Milwaukee Ave,,,Chicago,IL,60647,US,RYUU Asian BBQ & Sushi,+17736611919,$$,4.5,179,"['delivery', 'pickup']",https://www.yelp.com/biz/ryuu-asian-bbq-and-sushi-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
goosefoot-chicago,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 41.9686849, 'longitude': -87.6960164}",(773) 942-7547,"[{'open': [{'is_overnight': False, 'start': '1800', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1800', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1800', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1800', 'end': '2030', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",rgaoVm01HFYC292weFuTXA,https://s3-media2.fl.yelpcdn.com/bphoto/lz43yOnxtpLwGLF_A4MDOA/o.jpg,True,False,"['2656 W Lawrence Ave', 'Chicago, IL 60625']",2656 W Lawrence Ave,,,Chicago,IL,60625,US,Goosefoot,+17739427547,$$$$,4.5,277,[],https://www.yelp.com/biz/goosefoot-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
paleteria-lindo-michoacan-chicago-4,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 41.92438, 'longitude': -87.75798}",(773) 622-5423,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",rEfSE4uXzMrRcbdUu8HGeg,https://s3-media2.fl.yelpcdn.com/bphoto/CFpGeLpUSbyARWJnot97DA/o.jpg,True,False,"['5246 W Fullerton Ave', 'Chicago, IL 60639']",5246 W Fullerton Ave,,,Chicago,IL,60639,US,Paleteria Lindo Michoacan,+17736225423,$,3.5,11,[],https://www.yelp.com/biz/paleteria-lindo-michoacan-chicago-4?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
au-bon-pain-chicago-14,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 41.8948651, 'longitude': -87.6204197}",(312) 926-2268,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",akuRFupr264BwEe-NyBErw,https://s3-media4.fl.yelpcdn.com/bphoto/O_z1WmI_VEZzAZsU8YkQQA/o.jpg,True,False,"['251 E Huron Ave', 'Northwestern Memorial Hospital Cafeteria', 'Chicago, IL 60611']",251 E Huron Ave,,Northwestern Memorial Hospital Cafeteria,Chicago,IL,60611,US,Au Bon Pain,+13129262268,$,3.0,67,[],https://www.yelp.com/biz/au-bon-pain-chicago-14?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
dona-natys-tacos-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.8956985473633, 'longitude': -87.6728820800781}",(312) 243-2209,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",JgdQlqkP0cUq9Bq4_iSTPQ,https://s3-media2.fl.yelpcdn.com/bphoto/3T22OHOntNsbP6ISF312bw/o.jpg,False,False,"['1815 W Chicago Ave', 'Chicago, IL 60622']",1815 W Chicago Ave,,,Chicago,IL,60622,US,Dona Naty's Tacos,+13122432209,$,4.0,201,"['delivery', 'pickup']",https://www.yelp.com/biz/dona-natys-tacos-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
bourgeois-pig-cafe-chicago,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 41.92567, 'longitude': -87.64791}",(773) 883-5282,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",3aoCOA9tc3Nhi2swyhR-1Q,https://s3-media3.fl.yelpcdn.com/bphoto/_BKZV_gZ8xyzwpz0EYbT3w/o.jpg,True,False,"['738 W Fullerton Ave', 'Chicago, IL 60614']",738 W Fullerton Ave,,,Chicago,IL,60614,US,Bourgeois Pig Cafe,+17738835282,$,3.5,846,"['pickup', 'delivery']",https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
tiffin-indian-kitchen-chicago,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}]","{'latitude': 41.9977664, 'longitude': -87.6938693}",(773) 338-2143,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",oGYq7TFSrokJ_1V2qsrU7g,https://s3-media2.fl.yelpcdn.com/bphoto/dU617KtHLeWzAn8Ur2Hrmw/o.jpg,True,False,"['2536 W Devon Ave', 'Chicago, IL 60659']",2536 W Devon Ave,,,Chicago,IL,60659,US,Tiffin,+17733382143,$$,3.5,341,"['delivery', 'pickup']",https://www.yelp.com/biz/tiffin-indian-kitchen-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
smoke-filled-room-chicago-2,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 41.74945, 'longitude': -87.70707}",(773) 424-5738,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 3}, {'is_overnight': True, 'start': '1800', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1800', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Dm2SP2JLj43goqygK9oD6g,https://s3-media2.fl.yelpcdn.com/bphoto/12VjUCMnr3yC_RHTASeorw/o.jpg,True,False,"['3359 W 79th St', 'Chicago, IL 60652']",3359 W 79th St,,,Chicago,IL,60652,US,Smoke Filled Room,+17734245738,$$,4.0,9,[],https://www.yelp.com/biz/smoke-filled-room-chicago-2?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
king-pho-chicago-4,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 41.9974974561978, 'longitude': -87.7644239746759}",(773) 312-3995,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",RvpAs2BDS6cD-uYmCTsFyg,https://s3-media2.fl.yelpcdn.com/bphoto/Xtkx96j38FI2cGT_9-QDzw/o.jpg,True,False,"['5414 W Devon Ave', 'Chicago, IL 60646']",5414 W Devon Ave,,,Chicago,IL,60646,US,King Pho,+17733123995,$$,3.5,280,['pickup'],https://www.yelp.com/biz/king-pho-chicago-4?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
thai-pastry-and-restaurant-chicago,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 41.97229, 'longitude': -87.6591399}",(773) 784-5399,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",idctZZL3KA8MUfz-QjGG6w,https://s3-media2.fl.yelpcdn.com/bphoto/HgBTLuIkzalePZ8fFi5G6A/o.jpg,True,False,"['4925 N Broadway St', 'Ste E', 'Chicago, IL 60640']",4925 N Broadway St,Ste E,,Chicago,IL,60640,US,Thai Pastry & Restaurant,+17737845399,$$,4.0,298,"['delivery', 'pickup']",https://www.yelp.com/biz/thai-pastry-and-restaurant-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
le-pain-quotidien-chicago-19,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 41.8842739, 'longitude': -87.6410968}",(312) 234-0900,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",T02PCDlYz99kuSNatLaDQg,https://s3-media3.fl.yelpcdn.com/bphoto/24-14a00zSs2T7ak_cyLjA/o.jpg,True,False,"['135 N Clinton St', 'Chicago, IL 60661']",135 N Clinton St,,,Chicago,IL,60661,US,Le Pain Quotidien,+13122340900,$$,3.5,98,"['pickup', 'delivery']",https://www.yelp.com/biz/le-pain-quotidien-chicago-19?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
ice-q-ice-cream-shop-chicago,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 41.9412085, 'longitude': -87.68836967}",,,mYVxWajAIXQY1NgX2y6Z7w,,False,False,"['3308 N Western Ave', 'Chicago, IL 60618']",3308 N Western Ave,,,Chicago,IL,60618,US,Ice Q Ice Cream Shop,,,5.0,1,[],https://www.yelp.com/biz/ice-q-ice-cream-shop-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
sarpinos-pizzeria-chicago-7,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 41.96911, 'longitude': -87.72892}",(773) 205-1111,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",IBSz1t07gm4LETNqBvhfGg,https://s3-media3.fl.yelpcdn.com/bphoto/QJeAhXWTj475aXK4cHwYxw/o.jpg,True,False,"['4830 N Pulaski Rd', 'Chicago, IL 60630']",4830 N Pulaski Rd,,,Chicago,IL,60630,US,Sarpino's Pizzeria,+17732051111,$$,3.0,115,"['pickup', 'delivery']",https://www.yelp.com/biz/sarpinos-pizzeria-chicago-7?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
the-gringo-chicago-2,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]","{'latitude': 41.89134, 'longitude': -87.65763}",(312) 265-1655,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0030', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0030', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",3vuxX7853nG0QWj-ljOyDA,https://s3-media2.fl.yelpcdn.com/bphoto/JfLUPEB8GUa7JJtfjfSOpQ/o.jpg,True,False,"['1202 W Grand Ave', 'Chicago, IL 60642']",1202 W Grand Ave,,,Chicago,IL,60642,US,The Gringo,+13122651655,$$,4.0,91,"['delivery', 'pickup']",https://www.yelp.com/biz/the-gringo-chicago-2?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
wendys-chicago-42,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 41.8789618609025, 'longitude': -87.686192413524}",(312) 226-4802,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",1L6xcP1DXrQOQS8w4mPqTQ,https://s3-media3.fl.yelpcdn.com/bphoto/5x2cVlo_ijY6gLturcHcxQ/o.jpg,False,False,"['145 S Western Ave', 'Chicago, IL 60612']",145 S Western Ave,,,Chicago,IL,60612,US,Wendy's,+13122264802,$,1.5,28,[],https://www.yelp.com/biz/wendys-chicago-42?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
dunkin-donuts-chicago-30,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]","{'latitude': 41.735989, 'longitude': -87.7206113}",(773) 581-6530,,MpizpbqzHzm2lKTOj1TNXA,https://s3-media2.fl.yelpcdn.com/bphoto/XRKVdnDt5RDDVXVTC4nq7A/o.jpg,False,False,"['3977 W Columbus Ave', 'Chicago, IL 60652']",3977 W Columbus Ave,,,Chicago,IL,60652,US,Dunkin' Donuts,+17735816530,$,2.5,8,[],https://www.yelp.com/biz/dunkin-donuts-chicago-30?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
francescas-cafe-chicago,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 41.89754, 'longitude': -87.67741}",(630) 440-8306,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",f4fD6idENn2dfamJLxAYYA,https://s3-media2.fl.yelpcdn.com/bphoto/BIneKRpx0GVa_E804SJhuA/o.jpg,True,False,"['852 N Damen Ave', 'Chicago, IL 60622']",852 N Damen Ave,,,Chicago,IL,60622,US,Francesca's Cafe,+16304408306,$,4.5,57,"['pickup', 'delivery']",https://www.yelp.com/biz/francescas-cafe-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
el-chile-restaurant-and-pancake-house-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.9613533, 'longitude': -87.7047043}",(773) 293-7882,"[{'open': [{'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",KTWpTI_C0ZmuTL558aZIFA,https://s3-media1.fl.yelpcdn.com/bphoto/HI3VG1sg8b31TKXyTAkZ0A/o.jpg,True,False,"['3040 W Montrose Ave', 'Chicago, IL 60618']",3040 W Montrose Ave,,,Chicago,IL,60618,US,El Chile Restaurant and Pancake House,+17732937882,$,2.5,39,"['pickup', 'delivery']",https://www.yelp.com/biz/el-chile-restaurant-and-pancake-house-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
toscana-grill-chicago-2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 41.9788673, 'longitude': -87.6924649}",(773) 728-0990,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",rmjStZld9wzmS-X-EbmitQ,https://s3-media2.fl.yelpcdn.com/bphoto/gyBki0jENGYVuT9z5wh2OQ/o.jpg,True,False,"['5357 N Lincoln', 'Chicago, IL 60625']",5357 N Lincoln,,,Chicago,IL,60625,US,Toscana Grill,+17737280990,$,4.0,25,"['delivery', 'pickup']",https://www.yelp.com/biz/toscana-grill-chicago-2?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
red-apple-restaurant-chicago-3,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'polish', 'title': 'Polish'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 41.99889, 'longitude': -87.78986}",(773) 763-3407,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",mwa-ENpIKBn49QocfjL5QA,https://s3-media4.fl.yelpcdn.com/bphoto/nWlOgnU9qvbqupyOJFmMkQ/o.jpg,False,False,"['6474 N Milwaukee Ave', 'Chicago, IL 60631']",6474 N Milwaukee Ave,,,Chicago,IL,60631,US,Red Apple Restaurant,+17737633407,$$,3.5,193,[],https://www.yelp.com/biz/red-apple-restaurant-chicago-3?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
see-thru-chinese-kitchen-chicago-17,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 41.76407, 'longitude': -87.68361}",(773) 778-2888,,chZd5s9cqxTFoR-PgaKWjA,,False,False,"['7118 S Western Ave', 'Chicago, IL 60636']",7118 S Western Ave,,,Chicago,IL,60636,US,See Thru Chinese Kitchen,+17737782888,,3.5,3,[],https://www.yelp.com/biz/see-thru-chinese-kitchen-chicago-17?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
dunkin-donuts-chicago-208,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]","{'latitude': 41.9253547956887, 'longitude': -87.6529438022598}",(773) 248-6101,"[{'open': [{'is_overnight': False, 'start': '0400', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0400', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0400', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0400', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0400', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0400', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0400', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",AK9QbYuE-Hw3l_iIT0zkJg,https://s3-media4.fl.yelpcdn.com/bphoto/F-jlnxKqj1AqxQo6iF2_dg/o.jpg,False,False,"['947 W Fullerton Ave', 'Chicago, IL 60614']",947 W Fullerton Ave,,,Chicago,IL,60614,US,Dunkin' Donuts,+17732486101,$,3.0,21,[],https://www.yelp.com/biz/dunkin-donuts-chicago-208?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
